uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
source/prepro.py:pd_colnum_bin,pd_colnum_bin,function,29,152,106,1830,12.04,1,2,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",319,"['    """"""  float column into  binned columns\n', '    :param df:\n', '    :param col:\n', '    :param pars:\n', '    :return:\n', '    """"""\n']","['pars.get', 'load', 'log2', 'pd_colnum_tocat', 'log3', 'list', 'save_features', 'save', 'pd_colnum_binto_onehot', 'isinstance', 'log', 'pd_col_to_onehot']",12
source/prepro.py:pd_colnum_binto_onehot,pd_colnum_binto_onehot,function,21,64,58,800,12.5,0,1,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",361,[],"['isinstance', 'pars.get', 'load', 'log', 'pd_col_to_onehot', 'log2', 'save_features', 'save']",8
source/prepro.py:pd_colcat_to_onehot,pd_colcat_to_onehot,function,18,86,58,906,10.53,0,4,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",391,"['    """"""\n', '\n', '    """"""\n']","['log', 'isinstance', 'len', 'load', 'util_feature.pd_col_to_onehot', 'log3', 'save_features', 'save']",8
source/prepro.py:pd_colcat_bin,pd_colcat_bin,function,18,73,61,837,11.47,0,2,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",434,[],"['pars.get', 'load', 'isinstance', 'log', 'util_feature.pd_colcat_toint', 'list', 'util_feature.pd_colcat_mapping', 'log2', 'save_features', 'save']",10
source/prepro.py:pd_colcross,pd_colcross,function,37,169,131,2111,12.49,2,3,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",467,"['    """"""\n', '     cross_feature_new =  feat1 X feat2  (pair feature)\n', '\n', '    """"""\n']","['log', 'dfnum_hot.drop_duplicates', 'dfcat_hot.reset_index', 'set', 'log4', 'log4_pd', 'copy.deepcopy', 'load', 'len', 'list', 'colcross_single_onehot_select.append', 'sorted', 'pd_feature_generate_cross', 'save_features', 'save']",15
source/prepro.py:pd_coldate,pd_coldate,function,17,56,49,497,8.88,1,1,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",545,[],"['log', 'util_date.pd_datestring_split', 'pd.concat', 'save_features', 'list']",5
source/prepro.py:pd_colcat_encoder_generic,pd_colcat_encoder_generic,function,28,113,82,1222,10.81,0,2,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",568,"['    """"""\n', '        Create a Class or decorator\n', '        https://pypi.org/project/category-encoders/\n', '        encoder = ce.BackwardDifferenceEncoder(cols=[...])\n', '        encoder = ce.BaseNEncoder(cols=[...])\n', '        encoder = ce.BinaryEncoder(cols=[...])\n', '        encoder = ce.CatBoostEncoder(cols=[...])\n', '        encoder = ce.CountEncoder(cols=[...])\n', '        encoder = ce.GLMMEncoder(cols=[...])\n', '        encoder = ce.HashingEncoder(cols=[...])\n', '        encoder = ce.HelmertEncoder(cols=[...])\n', '        encoder = ce.JamesSteinEncoder(cols=[...])\n', '        encoder = ce.LeaveOneOutEncoder(cols=[...])\n', '        encoder = ce.MEstimateEncoder(cols=[...])\n', '        encoder = ce.OneHotEncoder(cols=[...])\n', '        encoder = ce.OrdinalEncoder(cols=[...])\n', '        encoder = ce.SumEncoder(cols=[...])\n', '        encoder = ce.PolynomialEncoder(cols=[...])\n', '        encoder = ce.TargetEncoder(cols=[...])\n', '        encoder = ce.WOEEncoder(cols=[...])\n', '    """"""\n']","['load', 'pars.get', 'model_class', 'modelx.fit_transform', 'list', 'save_features', 'save']",7
source/prepro.py:pd_colcat_minhash,pd_colcat_minhash,function,20,84,65,976,11.62,0,2,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",630,"['    """"""\n', '       MinHash Algo for category\n', '       https://booking.ai/dont-be-tricked-by-the-hashing-trick-192a6aae3087\n', '\n', '    """"""\n']","['load', 'log', 'util_text.pd_coltext_minhash', 'list', 'log2', 'save_features', 'save']",7
source/prepro.py:os_convert_topython_code,os_convert_topython_code,function,0,1,1,4,4.0,0,0,['txt'],[None],[None],668,[],[],0
source/prepro.py:save_json,save_json,function,5,10,10,58,5.8,0,0,"['js', 'pfile', 'mode']","[None, None, None]","[None, None, ""'a'""]",683,[],"['open', 'json.dump']",2
source/prepro.py:pd_col_genetic_transform,pd_col_genetic_transform,function,63,244,182,2405,9.86,3,3,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",689,"['    """"""\n', '        Find Symbolic formulae for faeture engineering\n', '\n', '    """"""\n']","['squaree', 'make_function', 'pars.get', 'load', 'SymbolicTransformer', 'pars_genetic.get', 'gp.fit', 'gp.transform', 'random.randint', 'range', 'pd.DataFrame', 'str', 'formula.split', 'enumerate', 'log', 'save_features', 'save', 'save_json']",18
source/prepro.py:test,test,function,14,43,38,296,6.88,1,0,[],[],[],777,"['    """"""\n', '      python example/prepro.py test\n', '    :return:\n', '    """"""\n']","['test_get_classification_data', 'list', 'globals', 'myfun', 'log']",5
source/prepro_rec.py:_preprocess_criteo,_preprocess_criteo,function,33,112,62,1047,9.35,2,1,"['df', '**kw']","[None, None]","[None, None]",30,[],"['kw.get', 'str', 'range', 'MinMaxScaler', 'mms.fit_transform', 'LabelEncoder', 'lbe.fit_transform', 'enumerate', 'train_test_split']",9
source/prepro_rec.py:_preprocess_movielens,_preprocess_movielens,function,53,244,135,2546,10.43,5,4,"['df', '**kw']","[None, None]","[None, None]",66,[],"['kw.get', 'LabelEncoder', 'lbe.fit_transform', 'train_test_split', 'split', 'x.split', 'len', 'list', 'np.array', 'max', 'pad_sequences', 'vocabulary_size=len', 'SparseFeat', 'VarLenSparseFeat', 'get_feature_names']",15
source/prepro_text.py:log,log,function,6,26,20,183,7.04,0,1,"['*s', 'n', 'm']","[None, None, None]","[None, '0', '1']",27,[],"['print', 'logs', 'log_pd', 'df.head']",4
source/prepro_text.py:logs,logs,function,2,4,4,30,7.5,0,1,['*s'],[None],[None],33,[],['print'],1
source/prepro_text.py:log_pd,log_pd,function,2,6,6,47,7.83,0,0,"['df', '*s', 'n', 'm']","[None, None, None, None]","[None, None, '0', '1']",38,[],"['print', 'df.head']",2
source/prepro_text.py:pd_coltext_clean,pd_coltext_clean,function,21,73,51,748,10.25,1,1,"['df', 'col', 'stopwords', 'pars']","[None, None, None, None]","[None, None, ' None', 'None']",48,[],"['pars.get', 'df.fillna', 'log', 'coltext_remove_stopwords', 'text.split', 't.strip', 'str', 'x.translate', 're.sub']",9
source/prepro_text.py:pd_coltext_wordfreq,pd_coltext_wordfreq,function,13,33,26,379,11.48,1,1,"['df', 'col', 'stopwords', 'ntoken']","[None, None, None, None]","[None, None, None, '100']",79,"['    """"""\n', '    :param df:\n', '    :param coltext:  text where word frequency should be extracted\n', '    :param nb_to_show:\n', '    :return:\n', '    """"""\n']","['logs', 'pd.value_counts', 'coltext_freq.sort_values', 'log']",4
source/prepro_text.py:nlp_get_stopwords,nlp_get_stopwords,function,10,42,30,301,7.17,1,0,[],[],[],99,[],"['json.load', 'stopwords.sort', 'print', 'set']",4
source/prepro_text.py:pd_coltext,pd_coltext,function,32,110,73,1181,10.74,2,2,"['df', 'col', 'stopwords', 'pars']","[None, None, None, None]","[None, None, ' None', 'None']",112,"['    """"""\n', '    df : Datframe\n', '    col : list of columns\n', '    pars : dict of pars\n', '\n', '    """"""\n']","['pars.get', 'df.fillna', 'log', 'coltext_remove_stopwords', 'text.split', 't.strip', 'str', 'x.translate', 're.sub', 'pd_coltext_wordfreq', 'logs', 'pd.value_counts', 'coltext_freq.sort_values']",13
source/prepro_text.py:pd_coltext_universal_google,pd_coltext_universal_google,function,38,136,98,1163,8.55,2,3,"['df', 'col', 'pars']","[None, None, None]","[None, None, '{}']",182,"['    """"""\n', '     # Universal sentence encoding from Tensorflow\n', '       Text ---> Vectors\n', '    from source.preprocessors import  pd_coltext_universal_google\n', '    https://tfhub.dev/google/universal-sentence-encoder-multilingual/3\n', '\n', '    #latest Tensorflow that supports sentencepiece is 1.13.1\n', '    !pip uninstall --quiet --yes tensorflow\n', '    !pip install --quiet tensorflow-gpu==1.13.1\n', '    !pip install --quiet tensorflow-hub\n', '    pip install --quiet tf-sentencepiece, simpleneighbors\n', '    !pip install --quiet simpleneighbors\n', '\n', '    # df : dataframe\n', '    # col : list of text colnum names\n', '    pars\n', '    """"""\n']","['load', 'pars.get', 'hub.load', 'pd.isnull', 'model', 'tf.reshape', 'X.append', 'pd.DataFrame', 'str', 'range', 'len', 'pd.concat', 'list', 'save_features', 'save']",15
source/prepro_tseries.py:log,log,function,5,22,15,123,5.59,0,1,"['*s', 'n', 'm']","[None, None, None]","[None, '0', '0']",39,[],"['print', 'logd']",2
source/prepro_tseries.py:logd,logd,function,4,11,11,55,5.0,0,1,"['*s', 'n', 'm']","[None, None, None]","[None, '0', '0']",45,[],['print'],1
source/prepro_tseries.py:pd_prepro_custom,pd_prepro_custom,function,56,202,132,1850,9.16,2,1,"['df', 'col', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",66,"['    """"""\n', '    Example of custom Processor Combining\n', '    Usage :\n', '    ,{""uri"":  THIS_FILEPATH + ""::pd_dsa2_custom"",   ""pars"": {\'coldate\': \'date\'}, ""cols_family"": ""coldate"",   ""cols_out"": ""coldate_features1"",  ""type"": """" },\n', '\n', '    """"""\n']","['prepro_load', 'df.set_index', 'pd_ts_date', 'pd_ts_rolling', 'pd.concat', 'list', 'prepro_save', 'pd_prepro_custom2', 'log', 'df1.join', 'pd_ts_groupby', 'df1.set_index', 'pars.get', 'pd_ts_deltapy_generic']",14
source/prepro_tseries.py:pd_prepro_custom2,pd_prepro_custom2,function,37,97,74,960,9.9,1,0,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",111,"['    """"""   Generic template for feature generation\n', ""       'colnum' : ['sales1' 'units' ]\n"", ""      'pars_function_list' :  [\n"", '       { \'name\': \'deltapy.transform::robust_scaler\',                 \'pars\': {\'drop\':[""Close_1""]} },\n', '       { \'name\': \'deltapy.transform::standard_scaler\',               \'pars\': {\'drop\':[""Close_1""]} },\n', '       ]e\n', '\n', '    :param df:\n', '    :param col:\n', '    :param pars:\n', '    :return:\n', '    """"""\n']","['prepro_load', 'log', 'pd_ts_date', 'list', 'df1.join', 'pd_ts_groupby', 'df1.set_index', 'pars.get', 'pd_ts_deltapy_generic', 'prepro_save']",10
source/prepro_tseries.py:pd_ts_date,pd_ts_date,function,21,116,71,852,7.34,1,9,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",173,[],"['isinstance', 'pars.get', 'pd.DataFrame', 'pd.to_datetime', 'pd.concat', 'list']",6
source/prepro_tseries.py:pd_ts_groupby,pd_ts_groupby,function,14,63,43,507,8.05,3,0,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",203,"['    """"""\n', '        Generates features by groupBy over category\n', '        groupby(shop_id) ---> per each date,  mean, max, min ...\n', '        groupby(zone_id) ---> per each date,  mean, max, min ...\n', '\n', '        groupby(key_lis).agg( col_stat )\n', '\n', '    """"""\n']","['pars.get', 'list', 'df.groupby', 'set', 'dfall.join']",5
source/prepro_tseries.py:pd_ts_onehot,pd_ts_onehot,function,3,4,3,50,12.5,0,0,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",227,"['    """"""\n', '       category to oneHot (ie week, weekday, shop, ..)\n', '    :param df:\n', '    :param col:\n', '    :param pars:\n', '    :return:\n', '    """"""\n']",['pd.get_dummies'],1
source/prepro_tseries.py:pd_ts_autoregressive,pd_ts_autoregressive,function,0,1,1,4,4.0,0,0,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",241,"['    """"""\n', '        Using past data for same column ; Rolling\n', '        item_id sales -->  per each date, Moving Average, Min, Max over 1month, ...\n', '        shop_id sales -->  per each date, Moving Average, Min, Max over 1month, ...\n', '    """"""\n']",[],0
source/prepro_tseries.py:pd_ts_rolling,pd_ts_rolling,function,26,81,57,992,12.25,4,0,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",251,"['    """"""\n', '      Rolling statistics\n', '\n', '    """"""\n']","['pars.get', 'print', 'str', 'df.groupby', 'x.shift', 'col_new.append']",6
source/prepro_tseries.py:pd_ts_lag,pd_ts_lag,function,17,38,31,362,9.53,3,0,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",295,[],"['pars.get', 'range', 'col_new.append', 'str', 'df.groupby', 'x.shift']",6
source/prepro_tseries.py:pd_ts_difference,pd_ts_difference,function,9,14,13,86,6.14,1,0,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",314,[],['pars.get'],1
source/prepro_tseries.py:pd_ts_tsfresh_features,pd_ts_tsfresh_features,function,19,31,29,396,12.77,0,1,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",364,[],"['range', 'len', 'pars.get', 'pars.keys', 'extract_features']",5
source/prepro_tseries.py:pd_ts_deltapy_generic,pd_ts_deltapy_generic,function,17,48,39,447,9.31,0,2,"['df', 'cols', 'pars']","[' pd.DataFrame', ' list', ' dict']","[None, 'None', 'None']",377,"['    """"""\n', '       { \'name\': \'deltapy.transform::robust_scaler\',                 \'pars\': {\'drop\':[""Close_1""]} },\n', '\n', '    """"""\n']","['pars.get', 'dfin.fillna', 'dfin.min', 'load_function_uri', 'model', 'model_name.replace']",6
source/prepro_tseries.py:test_get_sampledata,test_get_sampledata,function,11,15,12,191,12.73,0,0,"['url=""https']",[''],"['""https://github.com/firmai/random-assets-two/raw/master/numpy/tsla.csv""']",416,[],"['pd.read_csv', 'pd.option_context', 'df.dropna', 'pd.to_datetime', 'df.set_index']",5
source/prepro_tseries.py:test_deltapy_all,test_deltapy_all,function,80,194,137,3583,18.47,0,0,[],[],[],426,[],"['test_get_sampledata', 'df.head', 'transform.robust_scaler', 'transform.standard_scaler', 'transform.fast_fracdiff', 'transform.operations', 'transform.triple_exponential_smoothing', 'transform.naive_dec', 'transform.bkb', 'transform.butter_lowpass_filter', 'transform.instantaneous_phases', 'transform.kalman_feat', 'transform.perd_feat', 'transform.fft_feat', 'transform.harmonicradar_cw', 'transform.saw', 'transform.modify', 'transform.multiple_rolling', 'transform.multiple_lags', 'transform.prophet_feat', 'interact.lowess', 'interact.autoregression', 'interact.muldiv', 'interact.decision_tree_disc', 'interact.quantile_normalize', 'interact.tech', 'interact.genetic_feat', 'mapper.pca_feature', 'mapper.cross_lag', 'mapper.a_chi', 'df.min', 'mapper.encoder_dataset', 'mapper.lle_feat', 'mapper.feature_agg', 'mapper.neigh_feat', 'extract.abs_energy', 'extract.cid_ce', 'extract.mean_abs_change', 'extract.mean_second_derivative_central', 'extract.variance_larger_than_standard_deviation', 'extract.symmetry_looking', 'extract.has_duplicate_max', 'extract.partial_autocorrelation', 'extract.augmented_dickey_fuller', 'extract.gskew', 'extract.stetson_mean', 'extract.length', 'extract.count_above_mean', 'extract.longest_strike_below_mean', 'extract.wozniak', 'extract.last_location_of_maximum', 'extract.fft_coefficient', 'extract.ar_coefficient', 'extract.index_mass_quantile', 'extract.number_cwt_peaks', 'extract.spkt_welch_density', 'extract.linear_trend_timewise', 'extract.c3', 'extract.binned_entropy', 'extract.svd_entropy', 'extract.hjorth_complexity', 'extract.max_langevin_fixed_point', 'extract.percent_amplitude', 'extract.cad_prob', 'extract.zero_crossing_derivative', 'extract.detrended_fluctuation_analysis', 'extract.fisher_information', 'extract.higuchi_fractal_dimension', 'extract.petrosian_fractal_dimension', 'extract.hurst_exponent', 'extract.largest_lyauponov_exponent', 'extract.whelch_method', 'extract.find_freq', 'extract.flux_perc', 'extract.range_cum_s', 'extract.structure_func', 'extract.kurtosis', 'extract.stetson_k']",78
source/prepro_tseries.py:test_prepro_v1,test_prepro_v1,function,8,15,14,145,9.67,0,0,[],[],[],529,[],"['test_get_sampledata', 'pd_ts_date', 'pd_ts_onehot', 'pd_ts_difference']",4
source/prepro_tseries.py:test_deltapy_get_method,test_deltapy_get_method,function,2,370,135,4836,13.07,0,0,['df'],[None],[None],560,[],[],0
source/prepro_tseries.py:test_deltapy_all2,test_deltapy_all2,function,12,35,30,374,10.69,1,1,[],[],[],647,[],"['test_get_sampledata', 'test_deltapy_get_method', 'copy.deepcopy', 'df_input.min', 'pd_ts_deltapy_generic']",5
source/prepro_tseries.py:m5_dataset,m5_dataset,function,122,563,373,7204,12.8,6,1,[],[],[],669,"['    """"""\n', '     https://www.kaggle.com/ratan123/m5-forecasting-lightgbm-with-timeseries-splits\n', '\n', '\n', '    """"""\n']","['read_df', 'print', 'pd.read_csv', 'reduce_mem_usage', 'melt_and_merge', 'pd.melt', 'test1.merge', 'test2.merge', 'pd.concat', 'calendar.drop', 'pd.merge', 'df.drop', 'df.merge', 'gc.collect', 'transform', 'preprocessing.LabelEncoder', 'encoder.fit_transform', 'simple_fe', 'df.groupby', 'x.shift', 'x.rolling', 'pd.to_datetime', 'x.sort_values', 'test.sort_values', 'TimeSeriesSplit', 'folds.split', 'np.zeros', 'pd.dfFrame', 'enumerate', 'lgb.dfset', 'lgb.train', 'clf.feature_importance', 'clf.predict', 'np.sqrt', 'mean_score.append']",35
