uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
github/AuthenticatedUser.py:AuthenticatedUser:get_starred_gists,AuthenticatedUser:get_starred_gists,method,2,7,7,98,14.0,0,0,['self'],[None],[None],1077,"['        """"""\n', '        :calls: `GET /gists/starred <http://docs.github.com/en/rest/reference/gists>`_\n', '        :rtype: :class:`github.PaginatedList.PaginatedList` of :class:`github.Gist.Gist`\n', '        """"""\n']",[],0
github/AuthenticatedUser.py:AuthenticatedUser:get_subscriptions,AuthenticatedUser:get_subscriptions,method,2,7,7,115,16.43,0,0,['self'],[None],[None],1086,"['        """"""\n', '        :calls: `GET /user/subscriptions <http://docs.github.com/en/rest/reference/activity#watching>`_\n', '        :rtype: :class:`github.PaginatedList.PaginatedList` of :class:`github.Repository.Repository`\n', '        """"""\n']",[],0
github/AuthenticatedUser.py:AuthenticatedUser:get_teams,AuthenticatedUser:get_teams,method,2,7,7,95,13.57,0,0,['self'],[None],[None],1095,"['        """"""\n', '        :calls: `GET /user/teams <http://docs.github.com/en/rest/reference/teams>`_\n', '        :rtype: :class:`github.PaginatedList.PaginatedList` of :class:`github.Team.Team`\n', '        """"""\n']",[],0
github/AuthenticatedUser.py:AuthenticatedUser:get_watched,AuthenticatedUser:get_watched,method,2,7,7,115,16.43,0,0,['self'],[None],[None],1104,"['        """"""\n', '        :calls: `GET /user/subscriptions <http://docs.github.com/en/rest/reference/activity#watching>`_\n', '        :rtype: :class:`github.PaginatedList.PaginatedList` of :class:`github.Repository.Repository`\n', '        """"""\n']",[],0
github/AuthenticatedUser.py:AuthenticatedUser:get_installations,AuthenticatedUser:get_installations,method,2,10,10,205,20.5,0,0,['self'],[None],[None],1113,"['        """"""\n', '        :calls: `GET /user/installations <http://docs.github.com/en/rest/reference/apps>`_\n', '        :rtype: :class:`github.PaginatedList.PaginatedList` of :class:`github.Installation.Installation`\n', '        """"""\n']",[],0
github/AuthenticatedUser.py:AuthenticatedUser:has_in_following,AuthenticatedUser:has_in_following,method,7,14,14,180,12.86,0,0,"['self', 'following']","[None, None]","[None, None]",1127,"['        """"""\n', '        :calls: `GET /user/following/{user} <http://docs.github.com/en/rest/reference/users#followers>`_\n', '        :param following: :class:`github.NamedUser.NamedUser`\n', '        :rtype: bool\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:has_in_starred,AuthenticatedUser:has_in_starred,method,7,14,14,174,12.43,0,0,"['self', 'starred']","[None, None]","[None, None]",1139,"['        """"""\n', '        :calls: `GET /user/starred/{owner}/{repo} <http://docs.github.com/en/rest/reference/activity#starring>`_\n', '        :param starred: :class:`github.Repository.Repository`\n', '        :rtype: bool\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:has_in_subscriptions,AuthenticatedUser:has_in_subscriptions,method,7,14,14,195,13.93,0,0,"['self', 'subscription']","[None, None]","[None, None]",1151,"['        """"""\n', '        :calls: `GET /user/subscriptions/{owner}/{repo} <http://docs.github.com/en/rest/reference/activity#watching>`_\n', '        :param subscription: :class:`github.Repository.Repository`\n', '        :rtype: bool\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:has_in_watched,AuthenticatedUser:has_in_watched,method,7,14,14,180,12.86,0,0,"['self', 'watched']","[None, None]","[None, None]",1163,"['        """"""\n', '        :calls: `GET /repos/{owner}/{repo}/subscription <http://docs.github.com/en/rest/reference/activity#watching>`_\n', '        :param watched: :class:`github.Repository.Repository`\n', '        :rtype: bool\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:mark_notifications_as_read,AuthenticatedUser:mark_notifications_as_read,method,6,13,13,220,16.92,0,0,"['self', 'last_read_at']","[None, None]","[None, 'datetime.datetime.utcnow(']",1175,"['        """"""\n', '        :calls: `PUT /notifications <https://docs.github.com/en/rest/reference/activity#notifications>`_\n', '        :param last_read_at: datetime\n', '        """"""\n']","['isinstance', 'last_read_at.strftime']",2
github/AuthenticatedUser.py:AuthenticatedUser:remove_from_emails,AuthenticatedUser:remove_from_emails,method,5,18,18,191,10.61,0,0,"['self', '*emails']","[None, None]","[None, None]",1187,"['        """"""\n', '        :calls: `DELETE /user/emails <http://docs.github.com/en/rest/reference/users#emails>`_\n', '        :param email: string\n', '        :rtype: None\n', '        """"""\n']",['all'],1
github/AuthenticatedUser.py:AuthenticatedUser:remove_from_following,AuthenticatedUser:remove_from_following,method,4,10,10,166,16.6,0,0,"['self', 'following']","[None, None]","[None, None]",1199,"['        """"""\n', '        :calls: `DELETE /user/following/{user} <http://docs.github.com/en/rest/reference/users#followers>`_\n', '        :param following: :class:`github.NamedUser.NamedUser`\n', '        :rtype: None\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:remove_from_starred,AuthenticatedUser:remove_from_starred,method,4,10,10,160,16.0,0,0,"['self', 'starred']","[None, None]","[None, None]",1210,"['        """"""\n', '        :calls: `DELETE /user/starred/{owner}/{repo} <http://docs.github.com/en/rest/reference/activity#starring>`_\n', '        :param starred: :class:`github.Repository.Repository`\n', '        :rtype: None\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:remove_from_subscriptions,AuthenticatedUser:remove_from_subscriptions,method,4,10,10,181,18.1,0,0,"['self', 'subscription']","[None, None]","[None, None]",1221,"['        """"""\n', '        :calls: `DELETE /user/subscriptions/{owner}/{repo} <http://docs.github.com/en/rest/reference/activity#watching>`_\n', '        :param subscription: :class:`github.Repository.Repository`\n', '        :rtype: None\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:remove_from_watched,AuthenticatedUser:remove_from_watched,method,4,10,10,166,16.6,0,0,"['self', 'watched']","[None, None]","[None, None]",1232,"['        """"""\n', '        :calls: `DELETE /repos/{owner}/{repo}/subscription <http://docs.github.com/en/rest/reference/activity#watching>`_\n', '        :param watched: :class:`github.Repository.Repository`\n', '        :rtype: None\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:accept_invitation,AuthenticatedUser:accept_invitation,method,7,20,19,281,14.05,0,1,"['self', 'invitation']","[None, None]","[None, None]",1243,"['        """"""\n', '        :calls: `PATCH /user/repository_invitations/{invitation_id} <https://docs.github.com/en/rest/reference/repos/invitations#>`\n', '        :param invitation: :class:`github.Invitation.Invitation` or int\n', '        :rtype: None\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:get_invitations,AuthenticatedUser:get_invitations,method,2,7,7,128,18.29,0,0,['self'],[None],[None],1260,"['        """"""\n', '        :calls: `GET /user/repository_invitations <https://docs.github.com/en/rest/reference/repos#invitations>`_\n', '        :rtype: :class:`github.PaginatedList.PaginatedList` of :class:`github.Invitation.Invitation`\n', '        """"""\n']",[],0
github/AuthenticatedUser.py:AuthenticatedUser:create_migration,AuthenticatedUser:create_migration,method,13,66,46,811,12.29,0,2,"['self', 'repos', 'lock_repositories', 'exclude_attachments', '']","[None, None, None, None, None]","[None, None, 'github.GithubObject.NotSet', 'github.GithubObject.NotSet', None]",1272,"['        """"""\n', '        :calls: `POST /user/migrations <https://docs.github.com/en/rest/reference/migrations>`_\n', '        :param repos: list or tuple of str\n', '        :param lock_repositories: bool\n', '        :param exclude_attachments: bool\n', '        :rtype: :class:`github.Migration.Migration`\n', '        """"""\n']","['isinstance', 'all']",2
github/AuthenticatedUser.py:AuthenticatedUser:get_migrations,AuthenticatedUser:get_migrations,method,2,9,9,167,18.56,0,0,['self'],[None],[None],1308,"['        """"""\n', '        :calls: `GET /user/migrations <https://docs.github.com/en/rest/reference/migrations>`_\n', '        :rtype: :class:`github.PaginatedList.PaginatedList` of :class:`github.Migration.Migration`\n', '        """"""\n']",[],0
github/AuthenticatedUser.py:AuthenticatedUser:get_organization_membership,AuthenticatedUser:get_organization_membership,method,6,16,15,197,12.31,0,0,"['self', 'org']","[None, None]","[None, None]",1321,"['        """"""\n', '        :calls: `GET /user/memberships/orgs/{org} <https://docs.github.com/en/rest/reference/orgs#get-an-organization-membership-for-the-authenticated-user>`_\n', '        :rtype: :class:`github.Membership.Membership`\n', '        """"""\n']",['isinstance'],1
github/AuthenticatedUser.py:AuthenticatedUser:_initAttributes,AuthenticatedUser:_initAttributes,method,38,74,39,1614,21.81,0,0,['self'],[None],[None],1334,[],[],0
github/AuthenticatedUser.py:AuthenticatedUser:_useAttributes,AuthenticatedUser:_useAttributes,method,42,381,122,4100,10.76,0,37,"['self', 'attributes']","[None, None]","[None, None]",1373,[],"['self._makeStringAttribute', 'self._makeIntAttribute', 'self._makeDatetimeAttribute', 'self._makeBoolAttribute', 'self._makeClassAttribute']",5
github/Authorization.py:Authorization,Authorization,class,52,295,126,3547,12.02,0,14,[],[],[],35,[],[],0
github/Authorization.py:Authorization:__repr__,Authorization:__repr__,method,2,3,3,53,17.67,0,0,['self'],[None],[None],40,[],['self.get__repr__'],1
github/Authorization.py:Authorization:app,Authorization:app,method,3,3,3,55,18.33,0,0,['self'],[None],[None],44,"['        """"""\n', '        :type: :class:`github.AuthorizationApplication.AuthorizationApplication`\n', '        """"""\n']",['self._completeIfNotSet'],1
github/Authorization.py:Authorization:created_at,Authorization:created_at,method,3,3,3,69,23.0,0,0,['self'],[None],[None],52,"['        """"""\n', '        :type: datetime.datetime\n', '        """"""\n']",['self._completeIfNotSet'],1
github/Authorization.py:Authorization:id,Authorization:id,method,3,3,3,53,17.67,0,0,['self'],[None],[None],60,"['        """"""\n', '        :type: integer\n', '        """"""\n']",['self._completeIfNotSet'],1
github/Authorization.py:Authorization:note,Authorization:note,method,3,3,3,57,19.0,0,0,['self'],[None],[None],68,"['        """"""\n', '        :type: string\n', '        """"""\n']",['self._completeIfNotSet'],1
github/Authorization.py:Authorization:note_url,Authorization:note_url,method,3,3,3,65,21.67,0,0,['self'],[None],[None],76,"['        """"""\n', '        :type: string\n', '        """"""\n']",['self._completeIfNotSet'],1
github/Authorization.py:Authorization:scopes,Authorization:scopes,method,3,3,3,61,20.33,0,0,['self'],[None],[None],84,"['        """"""\n', '        :type: list of string\n', '        """"""\n']",['self._completeIfNotSet'],1
github/Authorization.py:Authorization:token,Authorization:token,method,3,3,3,59,19.67,0,0,['self'],[None],[None],92,"['        """"""\n', '        :type: string\n', '        """"""\n']",['self._completeIfNotSet'],1
github/Authorization.py:Authorization:updated_at,Authorization:updated_at,method,3,3,3,69,23.0,0,0,['self'],[None],[None],100,"['        """"""\n', '        :type: datetime.datetime\n', '        """"""\n']",['self._completeIfNotSet'],1
github/Authorization.py:Authorization:url,Authorization:url,method,3,3,3,55,18.33,0,0,['self'],[None],[None],108,"['        """"""\n', '        :type: string\n', '        """"""\n']",['self._completeIfNotSet'],1
github/Authorization.py:Authorization:delete,Authorization:delete,method,3,4,4,67,16.75,0,0,['self'],[None],[None],115,"['        """"""\n', '        :calls: `DELETE /authorizations/{id} <https://docs.github.com/en/developers/apps/authorizing-oauth-apps>`_\n', '        :rtype: None\n', '        """"""\n']",[],0
github/Authorization.py:Authorization:edit,Authorization:edit,method,15,105,44,1015,9.67,0,5,"['self', 'scopes', 'add_scopes', 'remove_scopes', 'note', 'note_url', '']","[None, None, None, None, None, None, None]","[None, 'github.GithubObject.NotSet', 'github.GithubObject.NotSet', 'github.GithubObject.NotSet', 'github.GithubObject.NotSet', 'github.GithubObject.NotSet', None]",122,"['        """"""\n', '        :calls: `PATCH /authorizations/{id} <https://docs.github.com/en/developers/apps/authorizing-oauth-apps>`_\n', '        :param scopes: list of string\n', '        :param add_scopes: list of string\n', '        :param remove_scopes: list of string\n', '        :param note: string\n', '        :param note_url: string\n', '        :rtype: None\n', '        """"""\n']","['all', 'isinstance', 'dict', 'self._useAttributes']",4
github/Authorization.py:Authorization:_initAttributes,Authorization:_initAttributes,method,10,18,11,356,19.78,0,0,['self'],[None],[None],168,[],[],0
github/Authorization.py:Authorization:_useAttributes,Authorization:_useAttributes,method,14,93,37,958,10.3,0,9,"['self', 'attributes']","[None, None]","[None, None]",179,[],"['self._makeClassAttribute', 'self._makeDatetimeAttribute', 'self._makeIntAttribute', 'self._makeStringAttribute', 'self._makeListOfStringsAttribute']",5
github/AuthorizationApplication.py:AuthorizationApplication,AuthorizationApplication,class,14,46,29,553,12.02,0,2,[],[],[],34,[],[],0
github/AuthorizationApplication.py:AuthorizationApplication:__repr__,AuthorizationApplication:__repr__,method,2,3,3,49,16.33,0,0,['self'],[None],[None],39,[],['self.get__repr__'],1
github/AuthorizationApplication.py:AuthorizationApplication:name,AuthorizationApplication:name,method,3,3,3,57,19.0,0,0,['self'],[None],[None],43,"['        """"""\n', '        :type: string\n', '        """"""\n']",['self._completeIfNotSet'],1
github/AuthorizationApplication.py:AuthorizationApplication:url,AuthorizationApplication:url,method,3,3,3,55,18.33,0,0,['self'],[None],[None],51,"['        """"""\n', '        :type: string\n', '        """"""\n']",['self._completeIfNotSet'],1
github/AuthorizationApplication.py:AuthorizationApplication:_initAttributes,AuthorizationApplication:_initAttributes,method,3,4,4,74,18.5,0,0,['self'],[None],[None],58,[],[],0
github/AuthorizationApplication.py:AuthorizationApplication:_useAttributes,AuthorizationApplication:_useAttributes,method,3,20,13,184,9.2,0,2,"['self', 'attributes']","[None, None]","[None, None]",62,[],['self._makeStringAttribute'],1
github/Branch.py:Branch,Branch,class,68,804,209,11500,14.3,0,26,[],[],[],43,[],[],0
github/Branch.py:Branch:__repr__,Branch:__repr__,method,2,3,3,49,16.33,0,0,['self'],[None],[None],48,[],['self.get__repr__'],1
github/Branch.py:Branch:commit,Branch:commit,method,2,2,2,24,12.0,0,0,['self'],[None],[None],52,"['        """"""\n', '        :type: :class:`github.Commit.Commit`\n', '        """"""\n']",[],0
